distance_bp,phat_00,phat_01,phat_10,phat_11
397,0.46531219424584,0.0743955821514368,0.53468780575416,0.925604417848563
398,0.464097544495131,0.0744672970578396,0.535902455504869,0.92553270294216
399,0.462891094475685,0.0745387247643326,0.537108905524315,0.925461275235667
400,0.461695638501964,0.0746094314889541,0.538304361498036,0.925390568511045
401,0.460513928721718,0.0746789899543757,0.539486071278283,0.925321010045624
402,0.45934867572981,0.0747469792934151,0.54065132427019,0.925253020706584
403,0.458195507391639,0.0748150875149725,0.541804492608361,0.925184912485027
404,0.457048335137072,0.0748849480157629,0.542951664862928,0.925115051984236
405,0.455907262760798,0.0749560682295817,0.544092737239202,0.925043931770418
406,0.454772392284921,0.0750279627968679,0.545227607715079,0.924972037203132
407,0.453643823985517,0.0751001534617451,0.546356176014483,0.924899846538255
408,0.452521656418759,0.0751721689706829,0.547478343581242,0.924827831029317
409,0.451405986446618,0.0752435449727499,0.548594013553382,0.92475645502725
410,0.450296909262161,0.0753138239214287,0.54970309073784,0.924686176078571
411,0.449194518414434,0.0753825549779691,0.550805481585566,0.924617445022031
412,0.448098905832952,0.0754492939162479,0.551901094167048,0.924550706083752
413,0.447009411400193,0.0755154911041762,0.552990588599807,0.924484508895824
414,0.445925317522965,0.0755827420334699,0.554074682477035,0.92441725796653
415,0.444846628514724,0.0756508274333725,0.555153371485276,0.924349172566627
416,0.443773348422843,0.0757195311532845,0.556226651577157,0.924280468846715
417,0.442705481033285,0.0757886401193114,0.557294518966716,0.924211359880689
418,0.44164302987519,0.0758579442914773,0.55835697012481,0.924142055708523
419,0.440585998225395,0.0759272366215943,0.559414001774606,0.924072763378406
420,0.439534389112868,0.0759963130117769,0.560465610887132,0.924003686988223
421,0.438488205323074,0.0760649722735878,0.561511794676926,0.923935027726412
422,0.437447449402265,0.0761330160878076,0.562552550597735,0.923866983912192
423,0.436412123661692,0.0762002489648152,0.563587876338307,0.923799751035185
424,0.435382230181759,0.07626647820557,0.564617769818241,0.92373352179443
425,0.434357770816092,0.0763315138631845,0.565642229183908,0.923668486136816
426,0.433338747195553,0.0763951687050786,0.566661252804447,0.923604831294921
427,0.432325160732176,0.0764572581757045,0.567674839267824,0.923542741824295
428,0.431317012623045,0.0765176003598337,0.568682987376955,0.923482399640166
429,0.430314303854102,0.0765760159463953,0.569685696145898,0.923423984053605
430,0.429317035203894,0.0766323281928578,0.570682964796106,0.923367671807142
431,0.428325207247255,0.076686362890144,0.571674792752744,0.923313637109856
432,0.427341218255033,0.0767398647079914,0.572658781744966,0.923260135292008
433,0.426366664656655,0.0767943340119665,0.573633335343345,0.923205665988034
434,0.425400356307151,0.0768492375664078,0.574599643692848,0.923150762433592
435,0.424441119145682,0.0769040494569133,0.575558880854318,0.923095950543087
436,0.423487794981778,0.0769582509925166,0.576512205018222,0.923041749007483
437,0.422539241284732,0.0770113306093005,0.577460758715268,0.922988669390699
438,0.421594330976062,0.0770627837754265,0.578405669023938,0.922937216224573
439,0.420651952225015,0.077112112897555,0.579348047774985,0.922887887102445
440,0.419711008247043,0.0771588272286339,0.580288991752957,0.922841172771366
441,0.418770417105224,0.0772024427770347,0.581229582894776,0.922797557222965
442,0.417837032666143,0.0772455106763157,0.582162967333857,0.922754489323684
443,0.416916850057351,0.0772903510097482,0.583083149942649,0.922709648990252
444,0.416007533780143,0.0773361465298198,0.583992466219857,0.92266385347018
445,0.41510677938024,0.0773820909489122,0.58489322061976,0.922617909051088
446,0.414212313043626,0.0774273887961817,0.585787686956374,0.922572611203818
447,0.413321891198185,0.0774712552764961,0.586678108801815,0.922528744723504
448,0.412433300121048,0.0775129161313962,0.587566699878953,0.922487083868604
449,0.411544355551543,0.0775516075020484,0.588455644448457,0.922448392497952
450,0.410652902309688,0.077586575794157,0.589347097690312,0.922413424205843
451,0.409756813920106,0.0776170775448042,0.590243186079894,0.922382922455196
452,0.408859015387915,0.0776437182123494,0.591140984612086,0.922356281787651
453,0.40796384437008,0.0776677066315061,0.59203615562992,0.922332293368494
454,0.407071314477992,0.0776892103171215,0.592928685522008,0.922310789682879
455,0.406181439063997,0.0777083946638772,0.593818560936003,0.922291605336123
456,0.405294231225041,0.0777254229730262,0.594705768774959,0.922274577026974
457,0.404409703806265,0.077740456478755,0.595590296193735,0.922259543521245
458,0.403527869404536,0.0777536543741797,0.596472130595464,0.922246345625821
459,0.402648740371938,0.0777651738369789,0.597351259628062,0.922234826163021
460,0.401772328819202,0.0777751700546717,0.598227671180798,0.922224829945328
461,0.400898646619097,0.0777837962495445,0.599101353380903,0.922216203750455
462,0.400027705409759,0.0777912037032329,0.599972294590241,0.922208796296767
463,0.39915951659798,0.0777975417809638,0.60084048340202,0.922202458219036
464,0.398294091362449,0.0778029579554635,0.601705908637552,0.922197042044537
465,0.397431440656939,0.0778075978305354,0.602568559343061,0.922192402169465
466,0.396571575213458,0.0778116051643153,0.603428424786542,0.922188394835685
467,0.395714505545344,0.0778151218922057,0.604285494454656,0.922184878107794
468,0.394860241950322,0.0778182881494969,0.605139758049678,0.922181711850503
469,0.394008794513514,0.0778212422936787,0.605991205486486,0.922178757706321
470,0.39316017311041,0.0778241209264466,0.60683982688959,0.922175879073553
471,0.392314000526253,0.0778248453614261,0.607685999473747,0.922175154638574
472,0.391469978894223,0.0778217927156766,0.608530021105777,0.922178207284323
473,0.390628235688605,0.0778157743002884,0.609371764311395,0.922184225699712
474,0.389788896710322,0.0778075912709401,0.610211103289677,0.92219240872906
475,0.388952086107734,0.0777980347521622,0.611047913892266,0.922201965247838
476,0.388117926397137,0.0777878859599244,0.611882073602862,0.922212114040076
477,0.387286538483001,0.0777779163225734,0.612713461516998,0.922222083677427
478,0.386458041677924,0.0777688876001452,0.613541958322075,0.922231112399855
479,0.385632553722319,0.0777615520020768,0.614367446277681,0.922238447997923
480,0.384810190803833,0.0777566523033412,0.615189809196166,0.922243347696659
481,0.383991869026195,0.0777502623303596,0.616008130973804,0.922249737669641
482,0.38317810000793,0.0777388230316041,0.616821899992069,0.922261176968396
483,0.382368396533298,0.0777236090030939,0.617631603466701,0.922276390996906
484,0.381562277299387,0.077705879185929,0.618437722700613,0.922294120814071
485,0.380759266845489,0.0776868770540223,0.61924073315451,0.922313122945978
486,0.379958895483411,0.0776678307993514,0.620041104516588,0.922332169200648
487,0.379160699228697,0.0776499535147679,0.620839300771303,0.922350046485232
488,0.378364219732759,0.0776344433743987,0.621635780267241,0.922365556625601
489,0.377569004215897,0.0776224838116762,0.622430995784103,0.922377516188323
490,0.376774605401196,0.0776152436950324,0.623225394598804,0.922384756304967
491,0.375981711675682,0.0776109104454784,0.624018288324318,0.922389089554521
492,0.375191284388443,0.0776069004828141,0.624808715611557,0.922393099517185
493,0.374403290052735,0.077603215333094,0.625596709947265,0.922396784666905
494,0.373617695524367,0.0775998564945708,0.626382304475633,0.922400143505429
495,0.372834467997912,0.0775968254380617,0.627165532002088,0.922403174561938
496,0.37205357500296,0.0775941236073087,0.62794642499704,0.922405876392691
497,0.37127498440043,0.077591752419334,0.62872501559957,0.922408247580665
498,0.370498664378911,0.0775897132647911,0.629501335621089,0.922410286735209
499,0.369724583451063,0.0775880075083106,0.630275416548938,0.922411992491689
500,0.368952710450054,0.0775866364888415,0.631047289549946,0.922413363511158
501,0.368183014526047,0.077585601519988,0.631816985473953,0.922414398480011
502,0.36741546514273,0.0775849038903415,0.63258453485727,0.922415096109658
503,0.366650032073881,0.0775845448638081,0.633349967926119,0.922415455136192
504,0.365886685399987,0.0775845256799321,0.634113314600013,0.922415474320067
505,0.3651253955049,0.0775848475542145,0.6348746044951,0.922415152445785
506,0.364366133072529,0.0775855116784276,0.635633866927471,0.922414488321572
507,0.363608869083583,0.0775865192209254,0.636391130916417,0.922413480779074
508,0.362853574812344,0.0775878713269497,0.637146425187656,0.92241212867305
509,0.362100221823488,0.0775895691189317,0.637899778176513,0.922410430881068
510,0.361347484212481,0.0775922636355122,0.638652515787519,0.922407736364488
511,0.360594482590678,0.0775963944194621,0.639405517409322,0.922403605580538
512,0.359841852890711,0.0776016480785787,0.640158147109289,0.922398351921421
513,0.359090223617621,0.0776077148489465,0.640909776382379,0.922392285151054
514,0.358340215933131,0.0776142885538956,0.641659784066869,0.922385711446105
515,0.357592443738853,0.0776210665634719,0.642407556261147,0.922378933436528
516,0.356847513758462,0.0776277497544113,0.643152486241538,0.922372250245589
517,0.356106025618853,0.0776340424706119,0.643893974381147,0.922365957529389
518,0.355368571930282,0.0776396524840959,0.644631428069718,0.922360347515905
519,0.354635738365516,0.0776442909564555,0.645364261634484,0.922355709043545
520,0.353903798181339,0.0776486625232006,0.646096201818661,0.9223513374768
521,0.353169551357062,0.0776535765914406,0.646830448642938,0.92234642340856
522,0.352434356741132,0.0776589051009939,0.647565643258869,0.922341094899007
523,0.35169955765224,0.0776645214473442,0.648300442347761,0.922335478552656
524,0.350966482052007,0.0776703004654832,0.649033517947994,0.922329699534517
525,0.350236442715557,0.0776761184139513,0.649763557284444,0.922323881586049
526,0.349510737400002,0.0776818529590734,0.650489262599998,0.922318147040927
527,0.348790649010878,0.0776873831593866,0.651209350989122,0.922312616840614
528,0.348077445766542,0.0776925894502571,0.651922554233459,0.922307410549743
529,0.347372381360578,0.0776973536286849,0.652627618639423,0.922302646371315
530,0.346673236506824,0.0777012894156253,0.653326763493176,0.922298710584375
531,0.345976981137056,0.0777041820162756,0.654023018862944,0.922295817983724
532,0.345283641698677,0.0777061703025421,0.654716358301323,0.922293829697458
533,0.344593244274562,0.0777073916082918,0.655406755725438,0.922292608391708
534,0.343905814587281,0.0777079817460618,0.65609418541272,0.922292018253938
535,0.343221378003277,0.0777080750235689,0.656778621996724,0.922291924976431
536,0.342539959536985,0.0777078042600216,0.657460040463016,0.922292195739978
537,0.341861583854907,0.0777073008022375,0.658138416145094,0.922292699197762
538,0.341186275279631,0.0777066945405676,0.658813724720369,0.922293305459432
539,0.340514057793806,0.0777061139246317,0.659485942206195,0.922293886075368
540,0.33984495504406,0.0777056859788665,0.66015504495594,0.922294314021133
541,0.339178990344881,0.0777055363178881,0.66082100965512,0.922294463682112
542,0.338516186682441,0.0777057891616738,0.66148381331756,0.922294210838326
543,0.337856566718378,0.0777065673505626,0.662143433281622,0.922293432649438
544,0.337200152793532,0.0777079923600793,0.662799847206468,0.922292007639921
545,0.33654696693163,0.0777101843155831,0.66345303306837,0.922289815684417
546,0.335897030842933,0.0777132620067434,0.664102969157067,0.922286737993257
547,0.335250365927837,0.0777173429018451,0.664749634072163,0.922282657098155
548,0.334606993280424,0.0777225431619262,0.665393006719576,0.922277456838074
549,0.333966920040106,0.0777273940386867,0.666033079959894,0.922272605961313
550,0.333330074516278,0.0777307136696596,0.666669925483722,0.92226928633034
551,0.332696360071672,0.0777330431492745,0.667303639928328,0.922266956850726
552,0.332065681049256,0.0777349177239439,0.667934318950744,0.922265082276056
553,0.331437942762138,0.0777368668536443,0.668562057237862,0.922263133146356
554,0.330813051483592,0.0777394142727818,0.669186948516408,0.922260585727218
555,0.330190914437191,0.077743078050354,0.669809085562809,0.922256921949645
556,0.329571439787056,0.0777483706494159,0.670428560212944,0.922251629350584
557,0.328954536628221,0.0777557989858592,0.671045463371779,0.92224420101414
558,0.328340114977098,0.0777658644865137,0.671659885022902,0.922234135513486
559,0.327730478465092,0.0777787332738289,0.672269521534908,0.92222126672617
560,0.327127322281522,0.0777939394080055,0.672872677718478,0.922206060591994
561,0.326529652386907,0.0778110357124431,0.673470347613093,0.922188964287556
562,0.32593648521696,0.0778295797341016,0.67406351478304,0.922170420265898
563,0.325346847574523,0.0778491336947304,0.674653152425477,0.922150866305269
564,0.324759776522715,0.077869264442652,0.675240223477285,0.922130735557348
565,0.324174319279301,0.0778895434050939,0.675825680720699,0.922110456594906
566,0.323589533112266,0.0779095465410613,0.676410466887734,0.922090453458939
567,0.323004485236558,0.0779288542947439,0.676995514763442,0.922071145705256
568,0.322418252712009,0.0779470515494498,0.677581747287991,0.922052948450551
569,0.32183194557894,0.0779653766029967,0.67816805442106,0.922034623397004
570,0.321247307741436,0.0779852219753185,0.678752692258564,0.922014778024682
571,0.320664374076497,0.0780064085809556,0.679335625923503,0.921993591419045
572,0.320083179062534,0.0780287591808216,0.679916820937466,0.921971240819179
573,0.319503756783536,0.0780520983635166,0.680496243216464,0.921947901636483
574,0.31892614093319,0.0780762525268483,0.681073859066809,0.921923747473152
575,0.318350364818957,0.0781010498595593,0.681649635181043,0.921898950140441
576,0.317776461366096,0.0781263203232584,0.682223538633904,0.921873679676742
577,0.317204463121652,0.0781518956345523,0.682795536878348,0.921848104365448
578,0.31663440225839,0.0781776092473761,0.68336559774161,0.921822390752624
579,0.316066310578689,0.0782032963355197,0.683933689421311,0.92179670366448
580,0.31550021951839,0.0782287937753474,0.68449978048161,0.921771206224653
581,0.314936160150605,0.0782539401287092,0.685063839849395,0.921746059871291
582,0.314374163189477,0.0782785756260405,0.685625836810523,0.921721424373959
583,0.313814258993902,0.0783025421496485,0.686185741006097,0.921697457850352
584,0.313256477571211,0.0783256832171819,0.686743522428789,0.921674316782818
585,0.312700848580803,0.078347843965284,0.687299151419197,0.921652156034716
586,0.312147401337748,0.0783688711334236,0.687852598662252,0.921631128866576
587,0.311596164816338,0.0783886130479048,0.688403835183661,0.921611386952095
588,0.311045123571005,0.078409105804989,0.688954876428994,0.921590894195011
589,0.310492837119686,0.0784320195665324,0.689507162880314,0.921567980433467
590,0.309940189859964,0.0784566602295303,0.690059810140035,0.921543339770469
591,0.309388057235922,0.0784823406909827,0.690611942764078,0.921517659309017
592,0.308837305826285,0.0785083807790638,0.691162694173715,0.921491619220936
593,0.308288793431624,0.0785341071850368,0.691711206568376,0.921465892814963
594,0.307743369160612,0.0785588533959048,0.692256630839388,0.921441146604095
595,0.307201873515336,0.0785819596277897,0.692798126484664,0.921418040372211
596,0.306665138475708,0.0786027727600295,0.693334861524293,0.921397227239971
597,0.306133987582947,0.0786206462699857,0.693866012417053,0.921379353730014
598,0.305610455312277,0.0786362760503462,0.694389544687723,0.921363723949654
599,0.305095025023598,0.0786508709463655,0.694904974976402,0.921349129053635
600,0.304586198497235,0.0786645578315178,0.695413801502766,0.921335442168483
601,0.30408249232003,0.0786774623323253,0.695917507679971,0.921322537667675
602,0.303582437742344,0.0786897088403781,0.696417562257656,0.921310291159622
603,0.303084580536573,0.0787014205242253,0.696915419463428,0.921298579475775
604,0.302587480857169,0.0787127193411409,0.697412519142832,0.921287280658859
605,0.302089713102152,0.0787237260487642,0.697910286897848,0.921276273951236
606,0.301589865776089,0.0787345602166172,0.698410134223912,0.921265439783383
607,0.301086541354516,0.0787453402374999,0.698913458645484,0.9212546597625
608,0.30058206646967,0.0787559365538134,0.69941793353033,0.921244063446187
609,0.300079641832879,0.0787661278451892,0.699920358167121,0.921233872154811
610,0.299579191968728,0.0787758941385145,0.700420808031272,0.921224105861486
611,0.299080642106871,0.0787852156644282,0.700919357893129,0.921214784335572
612,0.298583918175428,0.0787940728553537,0.701416081824572,0.921205927144646
613,0.298088946794446,0.0788024463435516,0.701911053205554,0.921197553656448
614,0.297595655269428,0.0788103169591939,0.702404344730572,0.921189683040806
615,0.297103971584932,0.0788176657284576,0.702896028415068,0.921182334271542
616,0.296613824398232,0.0788244738716388,0.703386175601768,0.921175526128361
617,0.296125143033048,0.0788307228012868,0.703874856966953,0.921169277198713
618,0.295637857473339,0.0788363941203572,0.704362142526661,0.921163605879643
619,0.295151898357164,0.0788414696203851,0.704848101642837,0.921158530379615
620,0.294667196970596,0.0788459312796764,0.705332803029404,0.921154068720324
621,0.294183685241714,0.0788497612615194,0.705816314758286,0.921150238738481
622,0.29370129573464,0.0788529419124135,0.70629870426536,0.921147058087587
623,0.293219961643653,0.078855455760318,0.706780038356347,0.921144544239682
624,0.292739616787351,0.0788572855129174,0.70726038321265,0.921142714487083
625,0.292260195602877,0.0788584140559065,0.707739804397123,0.921141585944093
626,0.291781633140209,0.0788588244512919,0.708218366859791,0.921141175548708
627,0.291304997762055,0.0788589333953459,0.708695002237945,0.921141066604654
628,0.290831141271325,0.0788590745814812,0.709168858728675,0.921140925418519
629,0.290359677081452,0.0788591077081061,0.709640322918548,0.921140892291894
630,0.289890222241433,0.0788588938096188,0.710109777758567,0.921141106190382
631,0.289422397402357,0.0788582952440551,0.710577602597643,0.921141704755945
632,0.288955826784272,0.0788571756808612,0.711044173215728,0.921142824319139
633,0.288490138143395,0.0788554000887911,0.711509861856605,0.921144599911209
634,0.28802496273964,0.0788528347239268,0.71197503726036,0.921147165276074
635,0.287559935304489,0.0788493471178201,0.712440064695511,0.92115065288218
636,0.287094694009178,0.0788448060657539,0.712905305990822,0.921155193934247
637,0.286626627544185,0.078838160958419,0.713373372455815,0.921161839041581
638,0.286154324762436,0.0788288525631798,0.713845675237565,0.921171147436821
639,0.285679216558523,0.078817483446678,0.714320783441477,0.921182516553323
640,0.285202720483227,0.0788046505706452,0.714797279516773,0.921195349429355
641,0.28472624086475,0.07879094534278,0.71527375913525,0.92120905465722
642,0.284251168928735,0.0787769536671177,0.715748831071265,0.921223046332883
643,0.283778882917084,0.0787632559938956,0.716221117082917,0.921236744006105
644,0.283310748205588,0.0787504273689212,0.716689251794412,0.921249572631079
645,0.282848117420397,0.0787390374824491,0.717151882579603,0.921260962517551
646,0.282392330553311,0.0787296507175701,0.71760766944669,0.92127034928243
647,0.281940362416134,0.0787199571536762,0.718059637583866,0.921280042846324
648,0.281488570202474,0.0787076936277692,0.718511429797526,0.921292306372231
649,0.281037355269286,0.0786934863721854,0.718962644730715,0.921306513627815
650,0.280587115266473,0.0786779558798629,0.719412884733527,0.921322044120137
651,0.280138244170115,0.0786617169556521,0.719861755829885,0.921338283044348
652,0.279691132315366,0.0786453787671212,0.720308867684635,0.921354621232879
653,0.279246166429032,0.0786295448948614,0.720753833570969,0.921370455105139
654,0.278803729661827,0.0786148133822981,0.721196270338174,0.921385186617702
655,0.278364201620311,0.078601776785013,0.721635798379689,0.921398223214987
656,0.277927958398518,0.0785910222195831,0.722072041601483,0.921408977780417
657,0.277494652213649,0.0785811836910678,0.722505347786351,0.921418816308933
658,0.277063622755669,0.0785706391883118,0.722936377244331,0.921429360811688
659,0.27663477533593,0.0785595864041657,0.72336522466407,0.921440413595835
660,0.27620801609167,0.0785482212452174,0.72379198390833,0.921451778754783
661,0.275783251978825,0.0785367378475256,0.724216748021176,0.921463262152474
662,0.27536039076491,0.0785253285922004,0.72463960923509,0.921474671407799
663,0.27493934102198,0.078514184120833,0.725060658978021,0.921485815879167
664,0.274520012119639,0.0785034933507761,0.725479987880361,0.921496506649224
665,0.274102314218136,0.0784934434902768,0.725897685781864,0.921506556509723
666,0.273686158261513,0.0784842200534625,0.726313841738488,0.921515779946537
667,0.273270836765599,0.0784766712331218,0.726729163234401,0.921523328766878
668,0.272855960589568,0.0784711766853691,0.727144039410432,0.921528823314631
669,0.272441916157793,0.0784672213180771,0.727558083842207,0.921532778681923
670,0.272029086427701,0.0784642946209684,0.727970913572299,0.921535705379031
671,0.271617850919927,0.0784618906258676,0.728382149080073,0.921538109374132
672,0.271208585748199,0.0784595078673346,0.728791414251801,0.921540492132665
673,0.270801663648917,0.0784566493436734,0.729198336351083,0.921543350656326
674,0.270397454010465,0.0784528224783126,0.729602545989535,0.921547177521687
675,0.269996322902235,0.0784475390815535,0.730003677097765,0.921552460918446
676,0.269598633103379,0.0784403153126827,0.730401366896621,0.921559684687317
677,0.269202222524698,0.0784339550110389,0.730797777475302,0.921566044988961
678,0.268805182367989,0.0784309655696453,0.731194817632011,0.921569034430354
679,0.268408248005251,0.0784304278051805,0.731591751994749,0.921569572194819
680,0.268012148329128,0.0784314305956568,0.731987851670872,0.921568569404343
681,0.267617605808389,0.0784330708115009,0.732382394191611,0.921566929188499
682,0.267225336542888,0.0784344532472831,0.732774663457112,0.921565546752717
683,0.266836050318006,0.0784346905540894,0.733163949681994,0.921565309445911
684,0.266450450658581,0.0784329031725283,0.733549549341419,0.921567096827472
685,0.26606923488233,0.0784282192663673,0.73393076511767,0.921571780733633
686,0.265693094152775,0.0784197746567903,0.734306905847225,0.92158022534321
687,0.265321608962038,0.0784083296803154,0.734678391037962,0.921591670319685
688,0.264953759783824,0.0783953181863294,0.735046240216177,0.921604681813671
689,0.264589334523184,0.0783808909961814,0.735410665476816,0.921619109003819
690,0.264228122877507,0.0783651976425211,0.735771877122493,0.921634802357479
691,0.263869916321528,0.0783483863801122,0.736130083678472,0.921651613619888
692,0.263514508092487,0.0783306041965475,0.736485491907513,0.921669395803453
693,0.263161693175422,0.0783119968228629,0.736838306824578,0.921688003177137
694,0.262811268288596,0.0782927087440554,0.737188731711404,0.921707291255945
695,0.262463031869059,0.078272883209502,0.737536968130941,0.921727116790498
696,0.262116784058343,0.0782526622432839,0.737883215941657,0.921747337756716
697,0.26177232668829,0.0782321866544155,0.73822767331171,0.921767813345585
698,0.261429463267008,0.0782115960469782,0.738570536732992,0.921788403953022
699,0.261087998964955,0.0781910288301626,0.738912001035044,0.921808971169838
700,0.260747740601156,0.0781706222282175,0.739252259398843,0.921829377771783
701,0.260408496629538,0.0781505122903079,0.739591503370462,0.921849487709692
702,0.260070077125395,0.0781308339002831,0.739929922874605,0.921869166099717
703,0.259732293771977,0.0781117207863548,0.740267706228023,0.921888279213645
704,0.259394959847198,0.0780933055306876,0.740605040152801,0.921906694469313
705,0.25905789021047,0.0780757195789009,0.74094210978953,0.921924280421099
706,0.25872450065317,0.0780572519418261,0.741275499346829,0.921942748058174
707,0.258397456200375,0.0780365034515647,0.741602543799625,0.921963496548435
708,0.258075454993603,0.0780140686634891,0.741924545006396,0.921985931336511
709,0.257757206106542,0.0779905371321554,0.742242793893458,0.922009462867845
710,0.257441429455447,0.0779664934523107,0.742558570544553,0.92203350654769
711,0.257126855710359,0.0779425172995291,0.742873144289641,0.922057482700471
712,0.25681222620712,0.077919183470481,0.74318777379288,0.922080816529519
713,0.256496292860184,0.0778970619228399,0.743503707139817,0.92210293807716
714,0.256177818076203,0.0778767178148296,0.743822181923797,0.922123282185171
715,0.255855574668408,0.0778587115444155,0.744144425331592,0.922141288455585
716,0.255535311509015,0.0778430766194223,0.744464688490985,0.922156923380578
717,0.255222419206359,0.0778291957496321,0.744777580793642,0.922170804250368
718,0.25491515185779,0.077816652197005,0.74508484814221,0.922183347802995
719,0.254611778034361,0.0778050326782071,0.745388221965639,0.922194967321793
720,0.254310580663806,0.0777939273366805,0.745689419336194,0.92220607266332
721,0.254009856914567,0.077782929714962,0.745990143085434,0.922217070285038
722,0.253707918080846,0.0777716367272474,0.746292081919154,0.922228363272752
723,0.253403089468692,0.0777596486322009,0.746596910531308,0.922240351367799
724,0.253093710283083,0.0777465690060047,0.746906289716917,0.922253430993995
725,0.25277813351602,0.0777320047156483,0.74722186648398,0.922267995284352
726,0.252456757336342,0.0777163359151956,0.747543242663658,0.922283664084804
727,0.252131440409216,0.0777002547333711,0.747868559590784,0.922299745266629
728,0.251802733363098,0.0776838379782121,0.748197266636902,0.922316162021788
729,0.251471182346309,0.0776671618309277,0.748528817653691,0.922332838169072
730,0.251137329062699,0.0776503018508933,0.748862670937301,0.922349698149107
731,0.250801710806994,0.0776333329806025,0.749198289193006,0.922366667019397
732,0.250464860499834,0.0776163295505738,0.749535139500166,0.922383670449426
733,0.250127306722508,0.0775993652842157,0.749872693277492,0.922400634715784
734,0.249789573751379,0.077582513302649,0.750210426248621,0.922417486697351
735,0.249452181592012,0.077565846129486,0.750547818407989,0.922434153870514
736,0.249115646013004,0.0775494356955693,0.750884353986997,0.922450564304431
737,0.248780478579517,0.0775333533436682,0.751219521420483,0.922466646656332
738,0.248447186686522,0.0775176698331347,0.751552813313479,0.922482330166865
739,0.248116273591748,0.0775024553445187,0.751883726408253,0.922497544655481
740,0.247788238448352,0.0774877794841431,0.752211761551649,0.922512220515857
741,0.2474635763373,0.0774737112886394,0.752536423662701,0.922526288711361
742,0.247142778299468,0.0774603192294437,0.752857221700532,0.922539680770556
743,0.246826331367468,0.0774476712172534,0.753173668632533,0.922552328782747
744,0.246514718597192,0.0774358346064461,0.753485281402809,0.922564165393554
745,0.246202653144444,0.0774232640231302,0.753797346855557,0.92257673597687
746,0.245885673321576,0.077408770986717,0.754114326678425,0.922591229013283
747,0.24556548666331,0.0773929541701155,0.754434513336691,0.922607045829885
748,0.245243787066838,0.0773764074670942,0.754756212933162,0.922623592532906
749,0.244922254897894,0.0773597200294462,0.755077745102106,0.922640279970554
750,0.24460255709591,0.0773434763038357,0.755397442904091,0.922656523696164
751,0.244286347278277,0.0773282560683292,0.755713652721723,0.922671743931671
752,0.243975265843717,0.0773146344686149,0.756024734156283,0.922685365531385
753,0.243670940074766,0.0773031820539121,0.756329059925234,0.922696817946088
754,0.243374984239386,0.077294464812575,0.756625015760614,0.922705535187425
755,0.243085716955375,0.0772874938550642,0.756914283044624,0.922712506144936
756,0.24280014453985,0.0772809055982361,0.75719985546015,0.922719094401764
757,0.242517905237168,0.0772747005838443,0.757482094762832,0.922725299416155
758,0.2422386401114,0.0772688793446987,0.7577613598886,0.922731120655301
759,0.241961993024769,0.0772634424047477,0.758038006975231,0.922736557595252
760,0.241687610616273,0.0772583902791579,0.758312389383727,0.922741609720842
761,0.241415142280489,0.0772537234743936,0.758584857719511,0.922746276525606
762,0.241144240146554,0.0772494424882967,0.758855759853446,0.922750557511703
763,0.240874559057323,0.0772455478101639,0.759125440942677,0.922754452189836
764,0.240605756548704,0.0772420399208247,0.759394243451297,0.922757960079175
765,0.24034143511133,0.0772398483420071,0.759658564888671,0.922760151657993
766,0.240084840266606,0.0772397471086249,0.759915159733395,0.922760252891375
767,0.239835101169968,0.077241504810699,0.760164898830032,0.922758495189301
768,0.239591353690551,0.0772448918216915,0.76040864630945,0.922755108178308
769,0.239352740360479,0.077249680285039,0.760647259639521,0.922750319714961
770,0.239118410324597,0.077255644100799,0.760881589675403,0.922744355899201
771,0.238887519290602,0.0772625589124057,0.761112480709399,0.922737441087594
772,0.238659229479602,0.0772702020935379,0.761340770520399,0.922729797906462
773,0.238432709577079,0.0772783527350942,0.761567290422921,0.922721647264905
774,0.238207134684267,0.0772867916322778,0.761792865315734,0.922713208367722
775,0.237981686269916,0.0772953012717866,0.762018313730084,0.922704698728213
776,0.237755552122476,0.0773036658191114,0.762244447877524,0.922696334180888
777,0.237527926302664,0.0773116711059371,0.762472073697337,0.922688328894062
778,0.237298009096422,0.0773191046176496,0.762701990903579,0.92268089538235
779,0.237065006968272,0.0773257554809449,0.762934993031728,0.922674244519054
780,0.23682813251505,0.0773314144515408,0.76317186748495,0.922668585548458
781,0.236586604420019,0.0773358739019893,0.763413395579981,0.92266412609801
782,0.236339647407364,0.0773389278095902,0.763660352592636,0.922661072190409
783,0.236086492197061,0.077340371744403,0.763913507802939,0.922659628255596
784,0.235831945489427,0.0773423893827442,0.764168054510573,0.922657610617255
785,0.23558067216977,0.0773468338629534,0.76441932783023,0.922653166137046
786,0.235331700269848,0.0773530101136926,0.764668299730152,0.922646989886307
787,0.235084065196642,0.0773602283364202,0.764915934803358,0.922639771663579
788,0.234836809677837,0.0773678039664199,0.765163190322163,0.92263219603358
789,0.234588983707751,0.0773750576341452,0.765411016292249,0.922624942365855
790,0.234339644493701,0.07738131512688,0.765660355506299,0.92261868487312
791,0.234087856402805,0.0773859073507101,0.765912143597195,0.92261409264929
792,0.233832690909221,0.0773881702928026,0.76616730909078,0.922611829707197
793,0.233573226541802,0.0773874449839927,0.766426773458199,0.922612555016007
794,0.233309119644332,0.0773832922786717,0.766690880355669,0.922616707721328
795,0.233041089176284,0.0773761330051584,0.766958910823717,0.922623866994842
796,0.232769809054751,0.0773665983551686,0.76723019094525,0.922633401644832
